iter	Passed	Remaining
1501	79888	26487
1502	79943	26434
1503	80002	26383
1504	80062	26332
1505	80120	26281
1506	80178	26229
1507	80235	26177
1508	80291	26125
1509	80349	26073
1510	80405	26021
1511	80463	25969
1512	80520	25917
1513	80577	25865
1514	80635	25814
1515	80722	25771
1516	80780	25719
1517	80841	25669
1518	80896	25616
1519	80953	25564
1520	81011	25512
1521	81066	25459
1522	81115	25405
1523	81163	25350
1524	81211	25295
1525	81260	25240
1526	81309	25186
1527	81358	25131
1528	81408	25077
1529	81457	25022
1530	81506	24968
1531	81555	24913
1532	81603	24858
1533	81653	24804
1534	81729	24758
1535	81781	24704
1536	81831	24650
1537	81879	24595
1538	81931	24542
1539	81981	24488
1540	82031	24433
1541	82081	24379
1542	82130	24325
1543	82179	24270
1544	82229	24216
1545	82278	24162
1546	82326	24107
1547	82375	24052
1548	82426	23998
1549	82477	23944
1550	82526	23890
1551	82576	23836
1552	82623	23781
1553	82672	23727
1554	82721	23672
1555	82801	23627
1556	82851	23572
1557	82900	23518
1558	82949	23464
1559	83000	23410
1560	83049	23356
1561	83099	23301
1562	83148	23247
1563	83196	23192
1564	83245	23138
1565	83293	23083
1566	83343	23029
1567	83392	22975
1568	83443	22921
1569	83491	22866
1570	83541	22813
1571	83590	22758
1572	83638	22704
1573	83687	22649
1574	83736	22595
1575	83810	22548
1576	83862	22494
1577	83913	22440
1578	83963	22386
1579	84013	22332
1580	84063	22278
1581	84113	22224
1582	84163	22170
1583	84212	22116
1584	84261	22062
1585	84310	22007
1586	84359	21953
1587	84410	21899
1588	84460	21845
1589	84510	21792
1590	84560	21738
1591	84611	21684
1592	84661	21630
1593	84710	21576
1594	84760	21522
1595	84836	21474
1596	84891	21422
1597	84941	21368
1598	84992	21314
1599	85042	21260
1600	85090	21206
1601	85139	21151
1602	85189	21097
1603	85238	21043
1604	85288	20990
1605	85343	20937
1606	85392	20883
1607	85441	20829
1608	85492	20775
1609	85541	20721
1610	85592	20667
1611	85641	20613
1612	85691	20559
1613	85741	20505
1614	85789	20451
1615	85867	20404
1616	85920	20351
1617	85971	20297
1618	86021	20243
1619	86072	20189
1620	86121	20135
1621	86171	20081
1622	86221	20027
1623	86268	19973
1624	86318	19919
1625	86366	19865
1626	86417	19811
1627	86465	19757
1628	86513	19703
1629	86564	19649
1630	86612	19595
1631	86661	19541
1632	86711	19487
1633	86759	19433
1634	86809	19379
1635	86860	19326
1636	86943	19279
1637	86993	19225
1638	87043	19171
1639	87091	19117
1640	87140	19063
1641	87190	19009
1642	87241	18956
1643	87291	18902
1644	87340	18848
1645	87388	18794
1646	87437	18740
1647	87487	18686
1648	87537	18632
1649	87588	18579
1650	87637	18525
1651	87688	18471
1652	87737	18418
1653	87786	18364
1654	87836	18310
1655	87885	18256
1656	87968	18209
1657	88015	18155
1658	88065	18101
1659	88115	18047
1660	88164	17993
